zip_code,primary_state,states,state_count
73017,OK,OK,1
73018,OK,OK,1
73019,OK,OK,1
73020,OK,OK,1
73021,OK,OK,1
73022,OK,OK,1
73024,OK,OK,1
73025,OK,OK,1
73026,OK,OK,1
73027,OK,OK,1
73028,OK,OK,1
73029,OK,OK,1
73030,OK,OK,1
73031,OK,OK,1
73032,OK,OK,1
73033,OK,OK,1
73034,OK,OK,1
73036,OK,OK,1
73038,OK,OK,1
73040,OK,OK,1
73041,OK,OK,1
73042,OK,OK,1
73043,OK,OK,1
73044,OK,OK,1
73045,OK,OK,1
73047,OK,OK,1
73048,OK,OK,1
73049,OK,OK,1
73050,OK,OK,1
73051,OK,OK,1
73052,OK,OK,1
73053,OK,OK,1
73054,OK,OK,1
73055,OK,OK,1
73056,OK,OK,1
73057,OK,OK,1
73058,OK,OK,1
73059,OK,OK,1
73061,OK,OK,1
73062,OK,OK,1
73063,OK,OK,1
73064,OK,OK,1
73065,OK,OK,1
73066,OK,OK,1
73067,OK,OK,1
73068,OK,OK,1
73069,OK,OK,1
73070,OK,OK,1
73071,OK,OK,1
73072,OK,OK,1
73073,OK,OK,1
73074,OK,OK,1
73075,OK,OK,1
73077,OK,OK,1
73078,OK,OK,1
73079,OK,OK,1
73080,OK,OK,1
73082,OK,OK,1
73084,OK,OK,1
73086,OK,OK,1
73089,OK,OK,1
73090,OK,OK,1
73092,OK,OK,1
73093,OK,OK,1
73095,OK,OK,1
73096,OK,OK,1
73097,OK,OK,1
73098,OK,OK,1
73099,OK,OK,1
73102,OK,OK,1
73103,OK,OK,1
73104,OK,OK,1
73105,OK,OK,1
73106,OK,OK,1
73107,OK,OK,1
73108,OK,OK,1
73109,OK,OK,1
73110,OK,OK,1
73111,OK,OK,1
73112,OK,OK,1
73114,OK,OK,1
73115,OK,OK,1
73116,OK,OK,1
73117,OK,OK,1
73118,OK,OK,1
73119,OK,OK,1
73120,OK,OK,1
73121,OK,OK,1
73122,OK,OK,1
73127,OK,OK,1
73128,OK,OK,1
73129,OK,OK,1
73130,OK,OK,1
73131,OK,OK,1
73132,OK,OK,1
73134,OK,OK,1
73135,OK,OK,1
73139,OK,OK,1
73141,OK,OK,1
73142,OK,OK,1
73145,OK,OK,1
73149,OK,OK,1
73150,OK,OK,1
73151,OK,OK,1
73159,OK,OK,1
73160,OK,OK,1
73162,OK,OK,1
73165,OK,OK,1
73169,OK,OK,1
73170,OK,OK,1
73173,OK,OK,1
73179,OK,OK,1
73401,OK,OK,1
73425,OK,OK,1
73430,OK,OK,1
73432,OK,OK,1
73433,OK,OK,1
73434,OK,OK,1
73435,OK,OK,1
73436,OK,OK,1
73437,OK,OK,1
73438,OK,OK,1
73439,OK,OK,1
73440,OK,OK,1
73441,OK,OK,1
73442,OK,OK,1
73443,OK,OK,1
73444,OK,OK,1
73446,OK,OK,1
73447,OK,OK,1
73448,OK,OK,1
73449,OK,OK,1
73450,OK,OK,1
73453,OK,OK,1
73455,OK,OK,1
73456,OK,OK,1
73458,OK,OK,1
73459,OK,OK,1
73460,OK,OK,1
73461,OK,OK,1
73463,OK,OK,1
73481,OK,OK,1
73487,OK,OK,1
73488,OK,OK,1
73491,OK,OK,1
73501,OK,OK,1
73503,OK,OK,1
73505,OK,OK,1
73507,OK,OK,1
73520,OK,OK,1
73521,OK,OK,1
73523,OK,OK,1
73526,OK,OK,1
73527,OK,OK,1
73528,OK,OK,1
73529,OK,OK,1
73530,OK,OK,1
73531,OK,OK,1
73532,OK,OK,1
73533,OK,OK,1
73537,OK,OK,1
73538,OK,OK,1
73539,OK,OK,1
73540,OK,OK,1
73541,OK,OK,1
73542,OK,OK,1
73543,OK,OK,1
73544,OK,OK,1
73546,OK,OK,1
73547,OK,OK,1
73548,OK,OK,1
73549,OK,OK,1
73550,OK,OK,1
73551,OK,OK,1
73552,OK,OK,1
73553,OK,OK,1
73554,OK,OK,1
73555,OK,OK,1
73556,OK,OK,1
73557,OK,OK,1
73559,OK,OK,1
73560,OK,OK,1
73562,OK,OK,1
73564,OK,OK,1
73565,OK,OK,1
73566,OK,OK,1
73567,OK,OK,1
73568,OK,OK,1
73569,OK,OK,1
73570,OK,OK,1
73571,OK,OK,1
73572,OK,OK,1
73573,OK,OK,1
73601,OK,OK,1
73620,OK,OK,1
73622,OK,OK,1
73624,OK,OK,1
73625,OK,OK,1
73626,OK,OK,1
73627,OK,OK,1
73628,OK,OK,1
73632,OK,OK,1
73638,OK,OK,1
73639,OK,OK,1
73641,OK,OK,1
73642,OK,OK,1
73644,OK,OK,1
73645,OK,OK,1
73646,OK,OK,1
73647,OK,OK,1
73650,OK,OK,1
73651,OK,OK,1
73654,OK,OK,1
73655,OK,OK,1
73658,OK,OK,1
73659,OK,OK,1
73660,OK,OK,1
73661,OK,OK,1
73662,OK,OK,1
73663,OK,OK,1
73664,OK,OK,1
73666,OK,OK,1
73667,OK,OK,1
73668,OK,OK,1
73669,OK,OK,1
73673,OK,OK,1
73701,OK,OK,1
73703,OK,OK,1
73705,OK,OK,1
73716,OK,OK,1
73717,OK,OK,1
73718,OK,OK,1
73719,OK,OK,1
73720,OK,OK,1
73722,OK,OK,1
73724,OK,OK,1
73726,OK,OK,1
73727,OK,OK,1
73728,OK,OK,1
73729,OK,OK,1
73730,OK,OK,1
73731,OK,OK,1
73733,OK,OK,1
73734,OK,OK,1
73735,OK,OK,1
73736,OK,OK,1
73737,OK,OK,1
73738,OK,OK,1
73739,OK,OK,1
73741,OK,OK,1
73742,OK,OK,1
73743,OK,OK,1
73744,OK,OK,1
73746,OK,OK,1
73747,OK,OK,1
73749,OK,OK,1
73750,OK,OK,1
73753,OK,OK,1
73754,OK,OK,1
73755,OK,OK,1
73756,OK,OK,1
73757,OK,OK,1
73758,OK,OK,1
73759,OK,OK,1
73760,OK,OK,1
73761,OK,OK,1
73762,OK,OK,1
73763,OK,OK,1
73764,OK,OK,1
73766,OK,OK,1
73768,OK,OK,1
73770,OK,OK,1
73771,OK,OK,1
73772,OK,OK,1
73773,OK,OK,1
73801,OK,OK,1
73832,OK,OK,1
73834,OK,OK,1
73835,OK,OK,1
73838,OK,OK,1
73840,OK,OK,1
73841,OK,OK,1
73842,OK,OK,1
73843,OK,OK,1
73844,OK,OK,1
73848,OK,OK,1
73851,OK,OK,1
73852,OK,OK,1
73853,OK,OK,1
73855,OK,OK,1
73857,OK,OK,1
73858,OK,OK,1
73859,OK,OK,1
73860,OK,OK,1
73901,OK,OK,1
73931,OK,OK,1
73932,OK,OK,1
73933,OK,OK,1
73937,OK,OK,1
73938,OK,OK,1
73939,OK,OK,1
73942,OK,OK,1
73944,OK,OK,1
73945,OK,OK,1
73946,OK,OK,1
73947,OK,OK,1
73949,OK,OK|TX,2
73950,OK,OK,1
73951,OK,OK,1
73960,TX,TX,1
74001,OK,OK,1
74002,OK,OK,1
74003,OK,OK,1
74006,OK,OK,1
74008,OK,OK,1
74010,OK,OK,1
74011,OK,OK,1
74012,OK,OK,1
74014,OK,OK,1
74015,OK,OK,1
74016,OK,OK,1
74017,OK,OK,1
74019,OK,OK,1
74020,OK,OK,1
74021,OK,OK,1
74022,OK,OK,1
74023,OK,OK,1
74026,OK,OK,1
74027,OK,OK,1
74028,OK,OK,1
74029,OK,OK,1
74030,OK,OK,1
74032,OK,OK,1
74033,OK,OK,1
74034,OK,OK,1
74035,OK,OK,1
74036,OK,OK,1
74037,OK,OK,1
74038,OK,OK,1
74039,OK,OK,1
74041,OK,OK,1
74042,OK,OK,1
74044,OK,OK,1
74045,OK,OK,1
74046,OK,OK,1
74047,OK,OK,1
74048,OK,OK,1
74050,OK,OK,1
74051,OK,OK,1
74052,OK,OK,1
74053,OK,OK,1
74054,OK,OK,1
74055,OK,OK,1
74056,OK,OK,1
74058,OK,OK,1
74059,OK,OK,1
74060,OK,OK,1
74061,OK,OK,1
74062,OK,OK,1
74063,OK,OK,1
74066,OK,OK,1
74068,OK,OK,1
74070,OK,OK,1
74071,OK,OK,1
74072,OK,OK,1
74073,OK,OK,1
74074,OK,OK,1
74075,OK,OK,1
74077,OK,OK,1
74078,OK,OK,1
74079,OK,OK,1
74080,OK,OK,1
74081,OK,OK,1
74082,OK,OK,1
74083,OK,OK,1
74084,OK,OK,1
74085,OK,OK,1
74103,OK,OK,1
74104,OK,OK,1
74105,OK,OK,1
74106,OK,OK,1
74107,OK,OK,1
74108,OK,OK,1
74110,OK,OK,1
74112,OK,OK,1
74114,OK,OK,1
74115,OK,OK,1
74116,OK,OK,1
74117,OK,OK,1
74119,OK,OK,1
74120,OK,OK,1
74126,OK,OK,1
74127,OK,OK,1
74128,OK,OK,1
74129,OK,OK,1
74130,OK,OK,1
74131,OK,OK,1
74132,OK,OK,1
74133,OK,OK,1
74134,OK,OK,1
74135,OK,OK,1
74136,OK,OK,1
74137,OK,OK,1
74145,OK,OK,1
74146,OK,OK,1
74171,OK,OK,1
74301,OK,OK,1
74330,OK,OK,1
74331,OK,OK,1
74332,OK,OK,1
74333,OK,OK,1
74337,OK,OK,1
74338,OK,OK,1
74339,OK,OK,1
74340,OK,OK,1
74342,OK,OK,1
74343,OK,OK,1
74344,OK,OK,1
74346,OK,OK,1
74347,OK,OK,1
74349,OK,OK,1
74350,OK,OK,1
74352,OK,OK,1
74354,OK,OK,1
74358,OK,OK,1
74359,OK,OK,1
74360,OK,OK,1
74361,OK,OK,1
74363,OK,OK,1
74364,OK,OK,1
74365,OK,OK,1
74366,OK,OK,1
74367,OK,OK,1
74368,OK,OK,1
74369,OK,OK,1
74370,OK,OK,1
74401,OK,OK,1
74403,OK,OK,1
74421,OK,OK,1
74422,OK,OK,1
74423,OK,OK,1
74425,OK,OK,1
74426,OK,OK,1
74427,OK,OK,1
74428,OK,OK,1
74429,OK,OK,1
74430,OK,OK,1
74431,OK,OK,1
74432,OK,OK,1
74434,OK,OK,1
74435,OK,OK,1
74436,OK,OK,1
74437,OK,OK,1
74438,OK,OK,1
74441,OK,OK,1
74442,OK,OK,1
74445,OK,OK,1
74446,OK,OK,1
74447,OK,OK,1
74450,OK,OK,1
74451,OK,OK,1
74452,OK,OK,1
74454,OK,OK,1
74455,OK,OK,1
74456,OK,OK,1
74457,OK,OK,1
74458,OK,OK,1
74459,OK,OK,1
74460,OK,OK,1
74462,OK,OK,1
74463,OK,OK,1
74464,OK,OK,1
74467,OK,OK,1
74468,OK,OK,1
74469,OK,OK,1
74470,OK,OK,1
74471,OK,OK,1
74472,OK,OK,1
74477,OK,OK,1
74501,OK,OK,1
74521,OK,OK,1
74522,OK,OK,1
74523,OK,OK,1
74525,OK,OK,1
74528,OK,OK,1
74530,OK,OK,1
74531,OK,OK,1
74533,OK,OK,1
74534,OK,OK,1
74535,OK,OK,1
74536,OK,OK,1
74538,OK,OK,1
74540,OK,OK,1
74543,OK,OK,1
74546,OK,OK,1
74547,OK,OK,1
74549,OK,OK,1
74552,OK,OK,1
74553,OK,OK,1
74554,OK,OK,1
74555,OK,OK,1
74556,OK,OK,1
74557,OK,OK,1
74558,OK,OK,1
74560,OK,OK,1
74561,OK,OK,1
74562,OK,OK,1
74563,OK,OK,1
74565,OK,OK,1
74567,OK,OK,1
74569,OK,OK,1
74570,OK,OK,1
74571,OK,OK,1
74572,OK,OK,1
74574,OK,OK,1
74576,OK,OK,1
74577,OK,OK,1
74578,OK,OK,1
74601,OK,OK,1
74604,OK,OK,1
74630,OK,OK,1
74631,OK,OK,1
74632,OK,OK,1
74633,OK,OK,1
74636,OK,OK,1
74637,OK,OK,1
74640,OK,OK,1
74641,OK,OK,1
74643,OK,OK,1
74644,OK,OK,1
74646,OK,OK,1
74647,OK,OK,1
74650,OK,OK,1
74651,OK,OK,1
74652,OK,OK,1
74653,OK,OK,1
74701,OK,OK,1
74720,OK,OK,1
74721,OK,OK,1
74722,OK,OK,1
74723,OK,OK,1
74724,OK,OK,1
74726,OK,OK,1
74727,OK,OK,1
74728,OK,OK,1
74729,OK,OK,1
74730,OK,OK,1
74731,OK,OK,1
74733,OK,OK,1
74734,OK,OK,1
74735,OK,OK,1
74736,OK,OK,1
74737,OK,OK,1
74738,OK,OK,1
74740,OK,OK,1
74741,OK,OK,1
74743,OK,OK,1
74745,OK,OK,1
74747,OK,OK,1
74748,OK,OK,1
74750,OK,OK,1
74753,OK,OK,1
74754,OK,OK,1
74755,OK,OK,1
74756,OK,OK,1
74759,OK,OK,1
74760,OK,OK,1
74761,OK,OK,1
74764,OK,OK,1
74766,OK,OK,1
74801,OK,OK,1
74804,OK,OK,1
74820,OK,OK,1
74824,OK,OK,1
74825,OK,OK,1
74826,OK,OK,1
74827,OK,OK,1
74829,OK,OK,1
74830,OK,OK,1
74831,OK,OK,1
74832,OK,OK,1
74833,OK,OK,1
74834,OK,OK,1
74836,OK,OK,1
74837,OK,OK,1
74839,OK,OK,1
74840,OK,OK,1
74842,OK,OK,1
74843,OK,OK,1
74844,OK,OK,1
74845,OK,OK,1
74848,OK,OK,1
74849,OK,OK,1
74850,OK,OK,1
74851,OK,OK,1
74852,OK,OK,1
74854,OK,OK,1
74855,OK,OK,1
74856,OK,OK,1
74857,OK,OK,1
74859,OK,OK,1
74860,OK,OK,1
74864,OK,OK,1
74865,OK,OK,1
74866,OK,OK,1
74867,OK,OK,1
74868,OK,OK,1
74869,OK,OK,1
74871,OK,OK,1
74872,OK,OK,1
74873,OK,OK,1
74875,OK,OK,1
74878,OK,OK,1
74880,OK,OK,1
74881,OK,OK,1
74883,OK,OK,1
74884,OK,OK,1
74901,OK,OK,1
74902,OK,OK,1
74930,OK,OK,1
74931,OK,OK,1
74932,OK,OK,1
74935,OK,OK,1
74936,OK,OK,1
74937,OK,OK,1
74939,OK,OK,1
74940,OK,OK,1
74941,OK,OK,1
74942,OK,OK,1
74943,OK,OK,1
74944,OK,OK,1
74945,OK,OK,1
74946,OK,OK,1
74947,OK,OK,1
74948,OK,OK,1
74949,OK,OK,1
74951,OK,OK,1
74953,OK,OK,1
74954,OK,OK,1
74955,OK,OK,1
74956,OK,OK,1
74957,OK,OK,1
74959,OK,OK,1
74960,OK,OK,1
74962,OK,OK,1
74963,OK,OK,1
74964,OK,OK,1
74965,OK,OK,1
74966,OK,OK,1
75001,TX,TX,1
75002,TX,TX,1
75006,TX,TX,1
75007,TX,TX,1
75009,TX,TX,1
75010,TX,TX,1
75013,TX,TX,1
75019,TX,TX,1
75020,TX,TX,1
75021,TX,TX,1
75022,TX,TX,1
75023,TX,TX,1
75024,TX,TX,1
75025,TX,TX,1
75028,TX,TX,1
75032,TX,TX,1
75033,TX,TX,1
75034,TX,TX,1
75035,TX,TX,1
75036,TX,TX,1
75038,TX,TX,1
75039,TX,TX,1
75040,TX,TX,1
75041,TX,TX,1
75042,TX,TX,1
75043,TX,TX,1
75044,TX,TX,1
75048,TX,TX,1
75050,TX,TX,1
75051,TX,TX,1
75052,TX,TX,1
75054,TX,TX,1
75056,TX,TX,1
75057,TX,TX,1
75058,TX,TX,1
75060,TX,TX,1
75061,TX,TX,1
75062,TX,TX,1
75063,TX,TX,1
75065,TX,TX,1
75067,TX,TX,1
75068,TX,TX,1
75069,TX,TX,1
75070,TX,TX,1
75071,TX,TX,1
75072,TX,TX,1
75074,TX,TX,1
75075,TX,TX,1
75076,TX,TX,1
75077,TX,TX,1
75078,TX,TX,1
75080,TX,TX,1
75081,TX,TX,1
75082,TX,TX,1
75087,TX,TX,1
75088,TX,TX,1
75089,TX,TX,1
75090,TX,TX,1
75092,TX,TX,1
75093,TX,TX,1
75094,TX,TX,1
75098,TX,TX,1
75101,TX,TX,1
75102,TX,TX,1
75103,TX,TX,1
75104,TX,TX,1
75105,TX,TX,1
75109,TX,TX,1
75110,TX,TX,1
75114,TX,TX,1
75115,TX,TX,1
75116,TX,TX,1
75117,TX,TX,1
75119,TX,TX,1
75124,TX,TX,1
75125,TX,TX,1
75126,TX,TX,1
75127,TX,TX,1
75132,TX,TX,1
75134,TX,TX,1
75135,TX,TX,1
75137,TX,TX,1
75140,TX,TX,1
75141,TX,TX,1
75142,TX,TX,1
75143,TX,TX,1
75144,TX,TX,1
75146,TX,TX,1
75147,TX,TX,1
75148,TX,TX,1
75149,TX,TX,1
75150,TX,TX,1
75152,TX,TX,1
75153,TX,TX,1
75154,TX,TX,1
75155,TX,TX,1
75156,TX,TX,1
75157,TX,TX,1
75158,TX,TX,1
75159,TX,TX,1
75160,TX,TX,1
75161,TX,TX,1
75163,TX,TX,1
75164,TX,TX,1
75165,TX,TX,1
75166,TX,TX,1
75167,TX,TX,1
75169,TX,TX,1
75172,TX,TX,1
75173,TX,TX,1
75180,TX,TX,1
75181,TX,TX,1
75182,TX,TX,1
75189,TX,TX,1
75201,TX,TX,1
75202,TX,TX,1
75203,TX,TX,1
75204,TX,TX,1
75205,TX,TX,1
75206,TX,TX,1
75207,TX,TX,1
75208,TX,TX,1
75209,TX,TX,1
75210,TX,TX,1
75211,TX,TX,1
75212,TX,TX,1
75214,TX,TX,1
75215,TX,TX,1
75216,TX,TX,1
75217,TX,TX,1
75218,TX,TX,1
75219,TX,TX,1
75220,TX,TX,1
75223,TX,TX,1
75224,TX,TX,1
75225,TX,TX,1
75226,TX,TX,1
75227,TX,TX,1
75228,TX,TX,1
75229,TX,TX,1
75230,TX,TX,1
75231,TX,TX,1
75232,TX,TX,1
75233,TX,TX,1
75234,TX,TX,1
75235,TX,TX,1
75236,TX,TX,1
75237,TX,TX,1
75238,TX,TX,1
75240,TX,TX,1
75241,TX,TX,1
75243,TX,TX,1
75244,TX,TX,1
75246,TX,TX,1
75247,TX,TX,1
75248,TX,TX,1
75249,TX,TX,1
75251,TX,TX,1
75252,TX,TX,1
75253,TX,TX,1
75254,TX,TX,1
75261,TX,TX,1
75270,TX,TX,1
75287,TX,TX,1
75390,TX,TX,1
75401,TX,TX,1
75402,TX,TX,1
75407,TX,TX,1
75409,TX,TX,1
75410,TX,TX,1
75411,TX,TX,1
75412,TX,TX,1
75413,TX,TX,1
75414,TX,TX,1
75415,TX,TX,1
75416,TX,TX,1
75417,TX,TX,1
75418,TX,TX,1
75420,TX,TX,1
75421,TX,TX,1
75422,TX,TX,1
75423,TX,TX,1
75424,TX,TX,1
75426,TX,TX,1
75428,TX,TX,1
75429,TX,TX,1
75431,TX,TX,1
75432,TX,TX,1
75433,TX,TX,1
75434,TX,TX,1
75435,TX,TX,1
75436,TX,TX,1
75437,TX,TX,1
75438,TX,TX,1
75439,TX,TX,1
75440,TX,TX,1
75441,TX,TX,1
75442,TX,TX,1
75446,TX,TX,1
75447,TX,TX,1
75448,TX,TX,1
75449,TX,TX,1
75450,TX,TX,1
75451,TX,TX,1
75452,TX,TX,1
75453,TX,TX,1
75454,TX,TX,1
75455,TX,TX,1
75457,TX,TX,1
75459,TX,TX,1
75460,TX,TX,1
75462,TX,TX,1
75468,TX,TX,1
75469,TX,TX,1
75470,TX,TX,1
75471,TX,TX,1
75472,TX,TX,1
75473,TX,TX,1
75474,TX,TX,1
75475,TX,TX,1
75476,TX,TX,1
75477,TX,TX,1
75478,TX,TX,1
75479,TX,TX,1
75480,TX,TX,1
75481,TX,TX,1
75482,TX,TX,1
75486,TX,TX,1
75487,TX,TX,1
75488,TX,TX,1
75489,TX,TX,1
75490,TX,TX,1
75491,TX,TX,1
75492,TX,TX,1
75493,TX,TX,1
75494,TX,TX,1
75495,TX,TX,1
75496,TX,TX,1
75497,TX,TX,1
75501,TX,TX,1
75503,TX,TX,1
75550,TX,TX,1
75551,TX,TX,1
75554,TX,TX,1
75555,TX,TX,1
75556,TX,AR|TX,2
75558,TX,TX,1
75559,TX,TX,1
75560,TX,TX,1
75561,TX,TX,1
75562,TX,TX,1
75563,TX,TX,1
75564,TX,TX,1
75565,TX,TX,1
75566,TX,TX,1
75567,TX,TX,1
75568,TX,TX,1
75569,TX,TX,1
75570,TX,TX,1
75571,TX,TX,1
75572,TX,TX,1
75573,TX,TX,1
75574,TX,TX,1
75601,TX,TX,1
75602,TX,TX,1
75603,TX,TX,1
75604,TX,TX,1
75605,TX,TX,1
75630,TX,TX,1
75631,TX,TX,1
75633,TX,TX,1
75638,TX,TX,1
75639,TX,TX,1
75640,TX,TX,1
75641,TX,TX,1
75642,TX,TX,1
75643,TX,TX,1
75644,TX,TX,1
75645,TX,TX,1
75647,TX,TX,1
75650,TX,TX,1
75651,TX,TX,1
75652,TX,TX,1
75654,TX,TX,1
75656,TX,TX,1
75657,TX,TX,1
75658,TX,TX,1
75659,TX,TX,1
75661,TX,TX,1
75662,TX,TX,1
75667,TX,TX,1
75668,TX,TX,1
75669,TX,TX,1
75670,TX,TX,1
75671,TX,TX,1
75672,TX,TX,1
75680,TX,TX,1
75681,TX,TX,1
75682,TX,TX,1
75683,TX,TX,1
75684,TX,TX,1
75686,TX,TX,1
75687,TX,TX,1
75689,TX,TX,1
75691,TX,TX,1
75692,TX,TX,1
75693,TX,TX,1
75694,TX,TX,1
75701,TX,TX,1
75702,TX,TX,1
75703,TX,TX,1
75704,TX,TX,1
75705,TX,TX,1
75706,TX,TX,1
75707,TX,TX,1
75708,TX,TX,1
75709,TX,TX,1
75711,TX,TX,1
75750,TX,TX,1
75751,TX,TX,1
75752,TX,TX,1
75754,TX,TX,1
75755,TX,TX,1
75756,TX,TX,1
75757,TX,TX,1
75758,TX,TX,1
75759,TX,TX,1
75760,TX,TX,1
75762,TX,TX,1
75763,TX,TX,1
75764,TX,TX,1
75765,TX,TX,1
75766,TX,TX,1
75770,TX,TX,1
75771,TX,TX,1
75773,TX,TX,1
75778,TX,TX,1
75779,TX,TX,1
75780,TX,TX,1
75782,TX,TX,1
75783,TX,TX,1
75784,TX,TX,1
75785,TX,TX,1
75788,TX,TX,1
75789,TX,TX,1
75790,TX,TX,1
75791,TX,TX,1
75792,TX,TX,1
75801,TX,TX,1
75803,TX,TX,1
75831,TX,TX,1
75833,TX,TX,1
75835,TX,TX,1
75838,TX,TX,1
75839,TX,TX,1
75840,TX,TX,1
75844,TX,TX,1
75845,TX,TX,1
75846,TX,TX,1
75847,TX,TX,1
75848,TX,TX,1
75849,TX,TX,1
75850,TX,TX,1
75851,TX,TX,1
75852,TX,TX,1
75853,TX,TX,1
75855,TX,TX,1
75856,TX,TX,1
75858,TX,TX,1
75859,TX,TX,1
75860,TX,TX,1
75861,TX,TX,1
75862,TX,TX,1
75865,TX,TX,1
75884,TX,TX,1
75886,TX,TX,1
75901,TX,TX,1
75903,TX,TX,1
75904,TX,TX,1
75925,TX,TX,1
75926,TX,TX,1
75928,TX,TX,1
75929,TX,TX,1
75930,TX,TX,1
75931,TX,TX,1
75932,TX,TX,1
75933,TX,TX,1
75934,TX,TX,1
75935,TX,TX,1
75936,TX,TX,1
75937,TX,TX,1
75938,TX,TX,1
75939,TX,TX,1
75941,TX,TX,1
75942,TX,TX,1
75943,TX,TX,1
75944,TX,TX,1
75946,TX,TX,1
75948,TX,TX,1
75949,TX,TX,1
75951,TX,TX,1
75954,TX,TX,1
75956,TX,TX,1
75959,TX,TX,1
75960,TX,TX,1
75961,TX,TX,1
75962,TX,TX,1
75964,TX,TX,1
75965,TX,TX,1
75966,TX,TX,1
75968,TX,TX,1
75969,TX,TX,1
75972,TX,TX,1
75973,TX,TX,1
75974,TX,TX,1
75975,TX,TX,1
75976,TX,TX,1
75977,TX,TX,1
75979,TX,TX,1
75980,TX,TX,1
76001,TX,TX,1
76002,TX,TX,1
76005,TX,TX,1
76006,TX,TX,1
76008,TX,TX,1
76009,TX,TX,1
76010,TX,TX,1
76011,TX,TX,1
76012,TX,TX,1
76013,TX,TX,1
76014,TX,TX,1
76015,TX,TX,1
76016,TX,TX,1
76017,TX,TX,1
76018,TX,TX,1
76020,TX,TX,1
76021,TX,TX,1
76022,TX,TX,1
76023,TX,TX,1
76028,TX,TX,1
76031,TX,TX,1
76033,TX,TX,1
76034,TX,TX,1
76035,TX,TX,1
76036,TX,TX,1
76039,TX,TX,1
76040,TX,TX,1
76041,TX,TX,1
76043,TX,TX,1
76044,TX,TX,1
76048,TX,TX,1
76049,TX,TX,1
76050,TX,TX,1
76051,TX,TX,1
76052,TX,TX,1
76053,TX,TX,1
76054,TX,TX,1
76055,TX,TX,1
76058,TX,TX,1
76059,TX,TX,1
76060,TX,TX,1
76061,TX,TX,1
76063,TX,TX,1
76064,TX,TX,1
76065,TX,TX,1
76066,TX,TX,1
76067,TX,TX,1
76070,TX,TX,1
76071,TX,TX,1
76073,TX,TX,1
76077,TX,TX,1
76078,TX,TX,1
76082,TX,TX,1
76084,TX,TX,1
76085,TX,TX,1
76086,TX,TX,1
76087,TX,TX,1
76088,TX,TX,1
76092,TX,TX,1
76093,TX,TX,1
76102,TX,TX,1
76103,TX,TX,1
76104,TX,TX,1
76105,TX,TX,1
76106,TX,TX,1
76107,TX,TX,1
76108,TX,TX,1
76109,TX,TX,1
76110,TX,TX,1
76111,TX,TX,1
76112,TX,TX,1
76114,TX,TX,1
76115,TX,TX,1
76116,TX,TX,1
76117,TX,TX,1
76118,TX,TX,1
76119,TX,TX,1
76120,TX,TX,1
76123,TX,TX,1
76126,TX,TX,1
76127,TX,TX,1
76129,TX,TX,1
76131,TX,TX,1
76132,TX,TX,1
76133,TX,TX,1
76134,TX,TX,1
76135,TX,TX,1
76137,TX,TX,1
76140,TX,TX,1
76148,TX,TX,1
76155,TX,TX,1
76164,TX,TX,1
76177,TX,TX,1
76179,TX,TX,1
76180,TX,TX,1
76182,TX,TX,1
76201,TX,TX,1
76203,TX,TX,1
76205,TX,TX,1
76207,TX,TX,1
76208,TX,TX,1
76209,TX,TX,1
76210,TX,TX,1
76225,TX,TX,1
76226,TX,TX,1
76227,TX,TX,1
76228,TX,TX,1
76230,TX,TX,1
76233,TX,TX,1
76234,TX,TX,1
76238,TX,TX,1
76239,TX,TX,1
76240,TX,TX,1
76241,TX,TX,1
76244,TX,TX,1
76245,TX,TX,1
76247,TX,TX,1
76248,TX,TX,1
76249,TX,TX,1
76250,TX,TX,1
76251,TX,TX,1
76252,TX,TX,1
76253,TX,TX,1
76255,TX,TX,1
76258,TX,TX,1
76259,TX,TX,1
76261,TX,TX,1
76262,TX,TX,1
76263,TX,TX,1
76264,TX,TX,1
76265,TX,TX,1
76266,TX,TX,1
76267,TX,TX,1
76268,TX,TX,1
76270,TX,TX,1
76271,TX,TX,1
76272,TX,TX,1
76273,TX,TX,1
76301,TX,TX,1
76302,TX,TX,1
76305,TX,TX,1
76306,TX,TX,1
76308,TX,TX,1
76309,TX,TX,1
76310,TX,TX,1
76311,TX,TX,1
76351,TX,TX,1
76354,TX,TX,1
76357,TX,TX,1
76360,TX,TX,1
76363,TX,TX,1
76364,TX,TX,1
76365,TX,TX,1
76366,TX,TX,1
76367,TX,TX,1
76370,TX,TX,1
76371,TX,TX,1
76372,TX,TX,1
76373,TX,TX,1
76374,TX,TX,1
76377,TX,TX,1
76379,TX,TX,1
76380,TX,TX,1
76384,TX,TX,1
76388,TX,TX,1
76389,TX,TX,1
76401,TX,TX,1
76402,TX,TX,1
76424,TX,TX,1
76426,TX,TX,1
76427,TX,TX,1
76429,TX,TX,1
76430,TX,TX,1
76431,TX,TX,1
76432,TX,TX,1
76433,TX,TX,1
76435,TX,TX,1
76436,TX,TX,1
76437,TX,TX,1
76439,TX,TX,1
76442,TX,TX,1
76443,TX,TX,1
76444,TX,TX,1
76445,TX,TX,1
76446,TX,TX,1
76448,TX,TX,1
76449,TX,TX,1
76450,TX,TX,1
76452,TX,TX,1
76453,TX,TX,1
76454,TX,TX,1
76455,TX,TX,1
76457,TX,TX,1
76458,TX,TX,1
76459,TX,TX,1
76460,TX,TX,1
76462,TX,TX,1
76463,TX,TX,1
76464,TX,TX,1
76466,TX,TX,1
76469,TX,TX,1
